Date,Close
2004-04-13,"1,129.44"
2004-04-14,"1,128.17"
2004-04-16,"1,134.61"
2004-04-19,"1,135.82"
2004-04-20,"1,118.15"
2004-04-21,"1,124.09"
2004-04-22,"1,139.93"
2004-04-23,"1,140.60"
2004-04-26,"1,135.53"
2004-04-27,"1,138.11"
2004-04-28,"1,122.41"
2004-04-29,"1,113.89"
2004-04-30,"1,107.30"
2004-05-03,"1,117.49"
2004-05-04,"1,119.55"
2004-05-06,"1,113.99"
2004-05-07,"1,098.70"
2004-05-10,"1,087.12"
2004-05-11,"1,095.45"
2004-05-12,"1,097.28"
2004-05-13,"1,096.44"
2004-05-14,"1,095.70"
2004-05-17,"1,084.10"
2004-05-18,"1,091.49"
2004-05-19,"1,088.68"
2004-05-20,"1,089.19"
2004-05-21,"1,093.56"
2004-05-24,"1,095.41"
2004-05-25,"1,113.05"
2004-05-27,"1,121.28"
2004-05-28,"1,120.68"
2004-05-31,"1,120.68"
2004-06-01,"1,121.20"
